Id,Start_Date__c,End_Date__c,Date_Last_Verified__c,Status__c,Degree_Type__c,Data_Source__c,Degree_Text__c,Major_Text__c,Index (for debugging)
a02f4000006n6pPAAQ,08/16/2017,05/23/2018,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,756
a02f400000Bli3BAAR,06/18/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2851
a02f4000006n6urAAA,06/19/2017,08/24/2017,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2850
a02f4000006n6rBAAQ,08/23/2017,,11/28/2018,Attending,Bachelor's,NSC,,,2426
a02f4000006n6hcAAA,08/23/2017,,11/28/2018,Attending,Bachelor's,NSC,,,2638
a02f4000006n7GBAAY,01/13/2014,05/23/2014,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,197
a02f4000006n7GAAAY,08/27/2014,05/03/2018,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,RELIGION,196
a02f4000006n7G9AAI,08/21/2013,12/12/2013,11/28/2018,Transferred out,Bachelor's,NSC,,,195
a02f400000Bli3JAAR,09/04/2018,,11/28/2018,Attending,Bachelor's,NSC,,,194
a02f4000006n6hrAAA,09/25/2013,12/09/2016,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,COMMUNICATION,103
a02f4000006n6ykAAA,08/24/2016,05/12/2017,11/28/2018,Transferred out,Bachelor's,NSC,,,1407
a02f4000006n6yjAAA,08/14/2017,05/25/2018,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1406
a02f4000006n6xTAAQ,08/24/2015,,11/28/2018,Attending,Bachelor's,NSC,,,2001
a02f4000006n72pAAA,09/23/2013,06/16/2017,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,ENVIRONMENTAL SCIENCE,1765
a02f400000BlhykAAB,06/18/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,604
a02f4000006n6v0AAA,08/29/2016,,11/28/2018,Attending,Bachelor's,NSC,,,602
a02f4000006n6v1AAA,06/19/2017,07/27/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,603
a02f4000006n74rAAA,08/28/2017,,11/28/2018,Attending,Bachelor's,NSC,,,2695
a02f4000006n79jAAA,08/23/2017,05/14/2018,11/28/2018,Withdrew,Bachelor's,NSC,,,968
a02f400000Bli8NAAR,09/24/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,967
a02f400000BlhxcAAB,08/22/2018,,11/28/2018,Attending,Bachelor's,NSC,,,2054
a02f400000Bli85AAB,08/20/2018,,11/28/2018,Attending,Bachelor's,NSC,,,699
a02f4000006n7ExAAI,09/28/2017,,11/28/2018,Attending,Bachelor's,NSC,,,2530
a02f4000006n7F0AAI,01/22/2015,05/26/2017,11/28/2018,Graduated,Associate's,NSC,ASSOCIATE IN ARTS-TRANSFER,PSYCHOLOGY: UC,2529
a02f4000006n7EzAAI,08/22/2016,12/15/2016,11/28/2018,Transferred out,Bachelor's,NSC,,,2528
a02f4000006n7EyAAI,08/26/2013,12/18/2014,11/28/2018,Transferred out,Bachelor's,NSC,,,2527
a02f400000BlhyjAAB,08/22/2018,,11/28/2018,Attending,Bachelor's,NSC,,,1867
a02f4000006n7EGAAY,08/21/2014,05/23/2018,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,COMMUNICATION STUDIES,1866
a02f4000006n7OTAAY,08/19/2014,05/17/2018,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,COMPUTER SCIENCE,20
a02f400000Bli1LAAR,01/08/2018,08/30/2018,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,ECONOMICS,357
a02f4000006n7HIAAY,09/04/2013,04/29/2017,11/28/2018,Withdrew,Bachelor's,NSC,,,356
a02f400000Bli99AAB,09/04/2018,,11/28/2018,Attending,Bachelor's,NSC,,,2228
a02f4000006n7JGAAY,08/23/2017,,11/28/2018,Attending,Bachelor's,NSC,,,1467
a02f4000006n74RAAQ,09/27/2017,,11/28/2018,Attending,Bachelor's,NSC,,,2450
a02f4000006n6y2AAA,09/21/2015,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1615
a02f4000006n6j7AAA,08/23/2017,,11/28/2018,Attending,Bachelor's,NSC,,,1516
a02f400000Bli4qAAB,08/15/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2687
a02f400000Bli4AAAR,09/04/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1804
a02f4000006n6mrAAA,09/05/2017,05/25/2018,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1803
a02f4000006n6jQAAQ,09/03/2014,05/27/2018,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,BIOLOGY,2087
a02f400000BlhzhAAB,05/21/2018,,11/28/2018,Attending,Bachelor's,NSC,,,2086
a02f4000006n6jDAAQ,06/09/2014,06/26/2015,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,1511
a02f4000006n6jEAAQ,01/20/2016,12/07/2017,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,1510
a02f4000006n7IwAAI,09/20/2017,,11/28/2018,Attending,Bachelor's,NSC,,,696
a02f4000006n7HHAAY,09/20/2017,,11/28/2018,Attending,Bachelor's,NSC,,,2130
a02f4000006n7BIAAY,09/04/2012,05/07/2016,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,INTERNATIONAL AFFAIRS,159
a02f4000006n7B0AAI,08/17/2016,05/17/2018,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,1735
a02f4000006n7AzAAI,08/17/2015,12/11/2015,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,1734
a02f4000006n6tqAAA,08/19/2013,12/19/2014,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1230
a02f4000006n6tpAAA,09/22/2014,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1229
a02f4000006n7GkAAI,09/23/2015,,11/28/2018,Attending,Bachelor's,NSC,,,1463
a02f4000006n6nLAAQ,10/02/2014,06/15/2018,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,ECONOMICS-MATHEMATICS,1001
a02f4000006n6ngAAA,06/12/2017,07/20/2017,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2801
a02f4000006n6nfAAA,09/06/2011,05/17/2013,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2800
a02f400000Bli4rAAB,06/11/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2799
a02f4000006n6njAAA,08/17/2015,05/19/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2798
a02f4000006n6niAAA,08/19/2013,12/18/2013,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2797
a02f400000Bli4sAAB,01/16/2018,05/17/2018,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2796
a02f4000006n6nhAAA,08/17/2011,08/23/2011,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2795
a02f400000BlhwwAAB,05/29/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,90
a02f4000006n79qAAA,09/21/2016,,11/28/2018,Attending,Bachelor's,NSC,,,135
a02f4000006n6mtAAA,08/28/2014,05/12/2018,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,INDUSTRIAL ENGINEERING,1079
a02f4000006n6r3AAA,09/21/2016,,11/28/2018,Attending,Bachelor's,NSC,,,1761
a02f4000006n6r4AAA,08/20/2016,12/15/2016,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1760
a02f400000Bli63AAB,06/18/2018,,11/28/2018,Attending,Bachelor's,NSC,,,2200
a02f4000006n7IvAAI,07/01/2013,03/30/2018,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2199
a02f400000Blhy2AAB,08/21/2018,,11/28/2018,Attending,Bachelor's,NSC,,,2220
a02f4000006n6sTAAQ,08/20/2015,05/16/2016,11/28/2018,Transferred out,Bachelor's,NSC,,,2219
a02f4000006n6sRAAQ,08/29/2016,05/25/2018,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2218
a02f4000006n6sSAAQ,08/29/2016,12/21/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2217
a02f4000006n7BJAAY,08/17/2015,05/22/2018,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2073
a02f4000006n6wfAAA,09/07/2017,,11/28/2018,Attending,Bachelor's,NSC,,,584
a02f400000Bli1PAAR,07/02/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,583
a02f4000006n7NUAAY,08/31/2015,,11/28/2018,Attending,Bachelor's,NSC,,,1886
a02f4000006n7CxAAI,09/25/2017,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2052
a02f400000Bli6HAAR,07/02/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2051
a02f4000006n6rsAAA,09/26/2016,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,321
a02f4000006n6lpAAA,08/23/2017,,11/28/2018,Attending,Bachelor's,NSC,,,2645
a02f4000006n6m7AAA,05/31/2016,,11/28/2018,Attending,Bachelor's,NSC,,,1416
a02f400000Bli8tAAB,09/25/2017,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2065
a02f400000BlhyEAAR,09/24/2018,,11/28/2018,Attending,Bachelor's,NSC,,,2584
a02f400000Bli6hAAB,09/04/2018,,11/28/2018,Attending,Bachelor's,NSC,,,1579
a02f4000006n7QMAAY,09/04/2012,05/13/2016,11/28/2018,Graduated,Bachelor's,NSC,BA,INTERNATIONAL RELATIONS,365
a02f4000006n6obAAA,08/17/2016,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,264
a02f4000006n6oaAAA,06/12/2017,07/20/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,263
a02f400000Bli04AAB,08/21/2018,,11/28/2018,Attending,Bachelor's,NSC,,,481
a02f400000Bli05AAB,09/25/2017,06/29/2018,11/28/2018,Graduated,Associate's or Certificate (TBD),NSC,,,480
a02f4000006n7NFAAY,08/17/2016,07/20/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,479
a02f400000Bli8qAAB,08/15/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1167
a02f4000006n6evAAA,09/21/2015,,11/28/2018,Attending,Bachelor's,NSC,,,613
a02f4000006n6h5AAA,08/28/2017,,11/28/2018,Attending,Bachelor's,NSC,,,363
a02f4000006n798AAA,09/26/2016,12/16/2016,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2848
a02f4000006n7OMAAY,08/17/2015,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2939
a02f4000006n6tdAAA,08/27/2012,12/22/2012,11/28/2018,Withdrew,Bachelor's,NSC,,,1531
a02f4000006n7BCAAY,09/19/2016,,11/28/2018,Attending,Bachelor's,NSC,,,982
a02f4000006n6hZAAQ,08/27/2016,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2854
a02f4000006n6zHAAQ,08/19/2013,08/27/2014,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2072
a02f4000006n6zGAAQ,04/04/2016,06/24/2016,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2071
a02f4000006n6zFAAQ,04/06/2015,10/19/2015,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2070
a02f400000Bli9GAAR,08/16/2018,,11/28/2018,Attending,Bachelor's,NSC,,,618
a02f400000Bli5xAAB,08/27/2018,,11/28/2018,Attending,Bachelor's,NSC,,,1824
a02f4000006n7ENAAY,08/24/2015,05/10/2018,11/28/2018,Transferred out,Bachelor's,NSC,,,1823
a02f400000Bli3mAAB,05/29/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2512
a02f400000Bli3lAAB,09/04/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2511
a02f4000006n7JfAAI,09/05/2017,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1107
a02f400000Blhz7AAB,06/12/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2672
a02f400000Bli57AAB,09/17/2018,,11/28/2018,Attending,Bachelor's,NSC,,,200
a02f4000006n7OgAAI,08/16/2017,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,989
a02f4000006n6hjAAA,08/24/2015,05/05/2016,11/28/2018,Withdrew,Bachelor's,NSC,,,2304
a02f4000006n6ynAAA,09/15/2014,,11/28/2018,Attending,Bachelor's,NSC,,,2216
a02f400000Bli1dAAB,08/22/2018,,11/28/2018,Attending,Bachelor's,NSC,,,948
a02f4000006n6oqAAA,08/23/2017,08/28/2017,11/28/2018,Withdrew,Bachelor's,NSC,,,947
a02f4000006n7DqAAI,08/28/2017,04/26/2018,11/28/2018,Transferred out,Bachelor's,NSC,,,1376
a02f400000BlhyAAAR,06/11/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1375
a02f4000006n78CAAQ,09/02/2014,02/15/2017,11/28/2018,Withdrew,Bachelor's,NSC,,,2198
a02f4000006n78DAAQ,08/28/2017,,11/28/2018,Attending,Bachelor's,NSC,,,2197
a02f4000006n6trAAA,08/16/2017,,11/28/2018,Attending,Bachelor's,NSC,,,856
a02f400000BlhxKAAR,06/11/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,855
a02f4000006n6q6AAA,09/21/2016,,11/28/2018,Attending,Bachelor's,NSC,,,2375
a02f4000006n6tgAAA,08/18/2014,12/18/2015,11/28/2018,Graduated,Certificate,NSC,CERTIFICATE PROGRAM,COSMETOLOGY,2570
a02f4000006n6tnAAA,09/26/2016,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,262
a02f4000006n6toAAA,01/22/2015,05/27/2016,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,261
a02f4000006n6noAAA,09/29/2014,06/15/2018,11/28/2018,Graduated,Bachelor's,NSC,,,1128
a02f4000006n6knAAA,08/12/2016,08/12/2016,11/28/2018,Graduated,Certificate,NSC,CERTIFICATE,CLINICAL MEDICAL ASST.-CE,2815
a02f400000BlhyMAAR,07/02/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2814
a02f4000006n6koAAA,08/18/2014,12/06/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2813
a02f4000006n6kyAAA,08/27/2014,05/03/2018,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,ACCOUNTING,2443
a02f4000006n6kwAAA,06/12/2017,08/03/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2442
a02f4000006n6kxAAA,06/15/2015,07/22/2015,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2441
a02f400000BlhxDAAR,09/27/2018,,11/28/2018,Attending,Bachelor's,NSC,,,1365
a02f4000006n6g3AAA,08/17/2016,,11/28/2018,Attending,Bachelor's,NSC,,,2488
a02f4000006n6yUAAQ,06/08/2015,06/02/2016,11/28/2018,Transferred out,Bachelor's,NSC,,,2924
a02f4000006n6yWAAQ,09/25/2017,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2923
a02f4000006n6yVAAQ,09/26/2016,03/31/2017,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2922
a02f4000006n6meAAA,08/16/2017,,11/28/2018,Attending,Bachelor's,NSC,,,1317
a02f400000Bli42AAB,08/27/2018,,11/28/2018,Attending,Bachelor's,NSC,,,2910
a02f4000006n6gPAAQ,09/05/2017,05/17/2018,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2151
a02f4000006n6lUAAQ,09/17/2016,,11/28/2018,Attending,Bachelor's,NSC,,,1947
a02f4000006n6o1AAA,08/21/2015,,11/28/2018,Attending,Bachelor's,NSC,,,1455
a02f4000006n6wdAAA,09/22/2016,,11/28/2018,Attending,Bachelor's,NSC,,,2861
a02f4000006n7DTAAY,08/24/2016,12/12/2016,11/28/2018,Withdrew,Bachelor's,NSC,,,2207
a02f400000Bli1vAAB,08/27/2018,,11/28/2018,Attending,Bachelor's,NSC,,,1881
a02f400000Bli82AAB,07/02/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,939
a02f400000Bli81AAB,08/27/2018,,11/28/2018,Attending,Bachelor's,NSC,,,938
a02f4000006n702AAA,09/02/2014,12/04/2017,11/28/2018,Transferred out,Bachelor's,NSC,,,937
a02f400000Bli83AAB,06/04/2018,,11/28/2018,Attending,Bachelor's,NSC,,,936
a02f400000Bli80AAB,09/24/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,935
a02f4000006n703AAA,06/29/2015,09/11/2015,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,934
a02f4000006n7HuAAI,08/20/2015,05/16/2016,11/28/2018,Withdrew,Bachelor's,NSC,,,2084
a02f4000006n7HtAAI,09/26/2016,10/09/2017,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2083
a02f4000006n7HpAAI,09/02/2014,05/20/2018,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,COMMUNICATION,2272
a02f4000006n7HrAAI,01/20/2016,05/27/2016,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2271
a02f4000006n7HqAAI,06/12/2017,07/20/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2270
a02f400000Bli97AAB,06/18/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1225
a02f4000006n73eAAA,06/19/2017,07/27/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1224
a02f4000006n73fAAA,08/29/2016,,11/28/2018,Attending,Bachelor's,NSC,,,1223
a02f4000006n6swAAA,08/28/2017,05/03/2018,11/28/2018,Transferred out,Bachelor's,NSC,,,1257
a02f400000Bli2sAAB,08/15/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1256
a02f4000006n7IFAAY,06/27/2016,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2604
a02f4000006n7NmAAI,01/22/2015,05/22/2015,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,100
a02f4000006n7NlAAI,01/13/2014,08/09/2014,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,99
a02f400000Bli8zAAB,09/28/2017,01/11/2018,11/28/2018,Transferred out,Bachelor's,NSC,,,1797
a02f400000Bli8yAAB,01/08/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1796
a02f4000006n7GUAAY,08/24/2016,,11/28/2018,Attending,Bachelor's,NSC,,,558
a02f400000Bli7TAAR,06/11/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,557
a02f4000006n7GTAAY,06/12/2017,07/21/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,556
a02f4000006n7MTAAY,08/24/2015,12/22/2017,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,MANAGEMENT,868
a02f4000006n7MSAAY,08/26/2013,05/23/2014,11/28/2018,Transferred out,Bachelor's,NSC,,,867
a02f4000006n7MRAAY,09/22/2014,06/26/2015,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,866
a02f4000006n7PYAAY,08/28/2017,,11/28/2018,Attending,Bachelor's,NSC,,,2733
a02f4000006n71KAAQ,08/30/2017,,11/28/2018,Attending,Bachelor's,NSC,,,1115
a02f4000006n76mAAA,09/23/2014,06/22/2018,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,LINGUISTICS,873
a02f400000Bli5GAAR,08/27/2018,,11/28/2018,Attending,Bachelor's,NSC,,,774
a02f4000006n6uAAAQ,09/12/2016,06/07/2018,11/28/2018,Graduated,Bachelor's,NSC,BS IN BUSINESS ADMINISTRATION,BUSINESS ANALYTICS,533
a02f4000006n6u9AAA,08/18/2014,05/22/2015,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,532
a02f4000006n7CjAAI,10/02/2014,06/15/2018,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,SOCIOLOGY,1720
a02f4000006n7DSAAY,10/02/2014,,11/28/2018,Attending,Bachelor's,NSC,,,2328
a02f4000006n7AqAAI,09/26/2016,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,48
a02f400000Bli4TAAR,06/18/2018,,11/28/2018,Attending,Bachelor's,NSC,,,2210
a02f4000006n6vOAAQ,08/22/2011,05/24/2013,11/28/2018,Transferred out,Bachelor's,NSC,,,2612
a02f4000006n6vNAAQ,07/01/2013,03/28/2014,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2611
a02f4000006n6vMAAQ,08/18/2014,12/19/2014,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2610
a02f4000006n70IAAQ,08/17/2017,,11/28/2018,Attending,Bachelor's,NSC,,,489
a02f4000006n6zMAAQ,09/03/2014,05/20/2016,11/28/2018,Transferred out,Bachelor's,NSC,,,1137
a02f4000006n6zLAAQ,09/26/2016,06/30/2017,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,1136
a02f400000Bli89AAB,06/12/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1984
a02f400000Bli8AAAR,08/16/2017,05/25/2018,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1983
a02f4000006n6pGAAQ,09/01/2015,,11/28/2018,Attending,Bachelor's,NSC,,,2143
a02f400000Bli6YAAR,08/27/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2142
a02f400000Bli6ZAAR,01/08/2018,02/17/2018,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2141
a02f400000Bli4PAAR,06/11/2018,07/19/2018,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2034
a02f400000Bli4OAAR,01/16/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2033
a02f4000006n7FzAAI,09/27/2014,06/14/2018,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,MARINE BIOLOGY,698
a02f4000006n6rNAAQ,08/26/2013,05/15/2018,11/28/2018,Transferred out,Bachelor's,NSC,,,2917
a02f400000Bli5hAAB,06/11/2018,06/12/2018,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2916
a02f4000006n6rMAAQ,06/12/2017,07/19/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2915
a02f4000006n70XAAQ,08/23/2017,,11/28/2018,Attending,Bachelor's,NSC,,,839
a02f4000006n7ErAAI,08/18/2014,05/25/2018,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2868
a02f4000006n7EqAAI,01/17/2012,12/20/2013,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2867
a02f400000BlhySAAR,09/27/2018,,11/28/2018,Attending,Bachelor's,NSC,,,2866
a02f4000006n7EsAAI,08/17/2011,12/17/2011,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2865
a02f400000BlhxeAAB,08/27/2018,,11/28/2018,Attending,Bachelor's,NSC,,,1097
a02f4000006n6gtAAA,08/16/2017,,11/28/2018,Attending,Bachelor's,NSC,,,280
a02f4000006n6peAAA,09/30/2015,,11/28/2018,Attending,Bachelor's,NSC,,,2849
a02f4000006n7FKAAY,09/20/2017,,11/28/2018,Attending,Bachelor's,NSC,,,2864
a02f400000Bli3pAAB,09/13/2018,,11/28/2018,Attending,Bachelor's,NSC,,,1912
a02f4000006n6npAAA,08/28/2017,,11/28/2018,Attending,Bachelor's,NSC,,,2063
a02f4000006n6rAAAQ,08/24/2016,,11/28/2018,Attending,Bachelor's,NSC,,,2201
a02f4000006n6xeAAA,08/28/2017,,11/28/2018,Attending,Bachelor's,NSC,,,270
a02f400000Bli1BAAR,09/27/2018,,11/28/2018,Attending,Bachelor's,NSC,,,2015
a02f4000006n7QPAAY,09/20/2017,,11/28/2018,Attending,Bachelor's,NSC,,,310
a02f4000006n71bAAA,08/23/2017,05/11/2018,11/28/2018,Withdrew,Bachelor's,NSC,,,1428
a02f4000006n6weAAA,08/21/2017,,11/28/2018,Attending,Bachelor's,NSC,,,1279
a02f4000006n6wbAAA,01/09/2017,04/20/2017,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2080
a02f4000006n6jgAAA,08/25/2011,08/23/2015,11/28/2018,Withdrew,Bachelor's,NSC,,,2536
a02f400000Bli7UAAR,08/27/2018,,11/28/2018,Attending,Bachelor's,NSC,,,168
a02f4000006n6zTAAQ,08/28/2017,12/14/2017,11/28/2018,Withdrew,Bachelor's,NSC,,,2822
a02f4000006n6zSAAQ,08/26/2013,05/07/2017,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF SCI SEC EDUCATION,SECONDARY EDUCATION,2821
a02f400000Bli3dAAB,06/05/2018,07/30/2018,11/28/2018,Withdrew,Bachelor's,NSC,,,2820
a02f400000Bli3jAAB,08/20/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1908
a02f4000006n6rZAAQ,08/23/2016,12/16/2016,11/28/2018,Transferred out,Bachelor's,NSC,,,803
a02f4000006n6rYAAQ,01/23/2017,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,802
a02f4000006n6nOAAQ,04/10/2017,06/01/2017,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,1239
a02f4000006n6nNAAQ,08/19/2013,06/01/2015,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,1238
a02f4000006n6fbAAA,08/23/2017,,11/28/2018,Attending,Bachelor's,NSC,,,2243
a02f400000Bli9LAAR,09/27/2018,,11/28/2018,Attending,Bachelor's,NSC,,,2465
a02f4000006n6jCAAQ,08/28/2017,,11/28/2018,Attending,Bachelor's,NSC,,,1978
a02f4000006n6i5AAA,08/17/2016,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2188
a02f400000Bli5uAAB,08/27/2018,,11/28/2018,Attending,Bachelor's,NSC,,,107
a02f4000006n6jBAAQ,08/18/2014,05/27/2016,11/28/2018,Graduated,Certificate,NSC,CERTIFICATE OF ACHIEVEMENT,AUTO ENGINES TECHNOLOGY CB,1700
a02f400000BlhyDAAR,09/04/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1802
a02f4000006n7IAAAY,08/23/2017,12/09/2017,11/28/2018,Transferred out,Bachelor's,NSC,,,1801
a02f4000006n7IBAAY,08/29/2016,05/26/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1799
a02f4000006n6nUAAQ,08/28/2014,05/12/2017,11/28/2018,Withdrew,Bachelor's,NSC,,,199
a02f4000006n6fCAAQ,05/30/2017,08/22/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1359
a02f4000006n6fFAAQ,08/27/2014,12/16/2017,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,COMMUNICATION,1358
a02f4000006n6fEAAQ,06/13/2016,12/08/2016,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1357
a02f4000006n6fDAAQ,05/06/2013,04/27/2014,11/28/2018,Transferred out,Bachelor's,NSC,,,1356
