Id,Start_Date__c,End_Date__c,Date_Last_Verified__c,Status__c,Degree_Type__c,Data_Source__c,Degree_Text__c,Major_Text__c,Index (for debugging),Enrollment_Status__c
a02f400000KbGc0AAF,2019-08-21,,2019-11-18,Attending,Bachelor's,NSC,,,2303.0,Q
a02f400000Bli21AAB,2018-09-26,,2019-11-18,Attending,Bachelor's,NSC,,,22.0,Q
a02f400000Bli4PAAR,2018-06-11,2018-07-19,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,3147.0,
a02f400000G1i5JAAR,2019-01-14,2019-05-23,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,3148.0,F
a02f400000Bli4OAAR,2018-01-16,2018-12-17,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,3146.0,W
a02f400000EtAIVAA3,2014-08-18,2017-05-27,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1146.0,L
a02f400000Blhy5AAB,2017-09-25,2020-06-25,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1955.0,L
a02f400000Bli7SAAR,2017-09-28,,2019-11-18,Attending,Bachelor's,NSC,,,229.0,F
a02f400000iSnG5AAK,2020-06-22,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2096.0,Q
a02f400000KbGagAAF,2019-09-02,,2019-11-18,Attending,Bachelor's,NSC,,,2095.0,L
a02f400000Bli2nAAB,2018-08-21,,2019-11-18,Attending,Bachelor's,NSC,,,2335.0,W
a02f4000006n7M8AAI,2014-10-02,2015-04-20,2019-11-18,Withdrew,Bachelor's,NSC,,,2767.0,Q
a02f400000KbGiSAAV,2019-08-19,,2019-11-18,Attending,Bachelor's,NSC,,,2766.0,Q
a02f4000006n7M9AAI,2016-01-20,2019-05-24,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,2768.0,Q
a02f4000006n6hjAAA,2015-08-24,2016-05-05,2019-11-18,Withdrew,Bachelor's,NSC,,,2011.0,F
a02f4000006n6isAAA,2016-09-17,,2019-11-18,Attending,Bachelor's,NSC,,,684.0,F
a02f4000006n7O4AAI,2013-08-26,2014-05-16,2019-11-18,Transferred out,Bachelor's,NSC,,,1009.0,F
a02f4000006n7O5AAI,2016-09-26,2017-06-30,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1008.0,F
a02f4000006n7O3AAI,2016-01-25,2016-02-18,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1007.0,W
a02f4000006n7O2AAI,2014-08-25,2015-05-29,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1006.0,H
a02f400000KbGheAAF,2019-08-26,,2019-11-18,Attending,Bachelor's,NSC,,,3408.0,L
a02f400000KbGYMAA3,2019-08-14,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2474.0,F
a02f400000KbGYNAA3,2019-09-23,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2472.0,F
a02f4000006n6s7AAA,2017-08-16,2019-05-24,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,2473.0,W
a02f4000006n71QAAQ,2015-08-24,2016-10-19,2019-11-18,Withdrew,Bachelor's,NSC,,,1811.0,W
a02f400000KbGixAAF,2019-08-12,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,3094.0,H
a02f400000BlhyOAAR,2018-08-27,2018-12-14,2019-11-18,Withdrew,Bachelor's,NSC,,,3095.0,F
a02f400000Bli5ZAAR,2018-08-27,,2019-11-18,Attending,Bachelor's,NSC,,,2960.0,L
a02f400000Bli5YAAR,2018-08-27,2018-12-15,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,2959.0,L
a02f4000006n7BpAAI,2017-09-25,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,354.0,F
a02f4000006n7BoAAI,2015-08-20,2016-12-12,2019-11-18,Transferred out,Bachelor's,NSC,,,352.0,F
a02f4000006n71iAAA,2014-08-25,2018-05-05,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF BUSINESS ADMIN.,MANAGEMENT,2908.0,F
a02f400000Blhz3AAB,2018-09-24,,2019-11-18,Attending,Bachelor's,NSC,,,3741.0,F
a02f400000KZCILAA5,2019-06-17,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,3740.0,Q
a02f400000KbGb4AAF,2019-09-23,,2019-11-18,Attending,Bachelor's,NSC,,,666.0,W
a02f4000006n6wMAAQ,2017-09-27,,2019-11-18,Attending,Bachelor's,NSC,,,761.0,F
a02f4000006n6wNAAQ,2017-08-19,2017-12-14,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,760.0,
a02f4000006n6mGAAQ,2017-08-22,,2019-11-18,Attending,Bachelor's,NSC,,,825.0,W
a02f4000006n6xtAAA,2016-08-17,2016-12-17,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1790.0,Q
a02f400000G1i6JAAR,2019-01-07,2019-03-29,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1791.0,H
a02f4000006n6nVAAQ,2017-01-09,2017-03-31,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,702.0,
a02f400000PaNPAAA3,2020-01-13,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,701.0,
a02f4000006n6nYAAQ,2017-06-12,2018-05-23,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,700.0,W
a02f4000006n6naAAA,2013-09-21,2017-06-15,2019-11-18,Transferred out,Bachelor's,NSC,,,698.0,
a02f4000006n6nZAAQ,2015-09-21,2015-10-03,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,697.0,H
a02f4000006n6nXAAQ,2016-06-13,2016-08-04,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,696.0,H
a02f4000006n6nWAAQ,2014-06-16,2014-08-09,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,695.0,Q
a02f400000Bli5WAAR,2018-06-25,2020-06-11,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,COMPUTER SCIENCE: COMPUTER GAME DESIGN,699.0,H
a02f4000006n7HsAAI,2017-08-28,2020-05-15,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,BLP (BA),2221.0,F
a02f400000PaNQZAA3,2020-01-27,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2220.0,Q
a02f400000KZCIyAAP,2019-06-10,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2219.0,
a02f400000Bli8UAAR,2018-06-11,2018-07-26,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,2218.0,L
a02f400000PaNP5AAN,2020-01-13,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,4186.0,F
a02f400000BlhwrAAB,2018-08-27,,2019-11-18,Attending,Bachelor's,NSC,,,157.0,H
a02f4000006n713AAA,2014-08-25,2018-05-18,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE IN ELECTRICAL ENGINEERING,ELECTRICAL ENGINEERING,156.0,W
a02f4000006n714AAA,2015-06-22,2015-08-15,2019-11-18,Transferred out,Bachelor's,NSC,,,155.0,
a02f400000KZCItAAP,2019-06-10,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,400.0,F
a02f4000006n6zBAAQ,2015-09-14,,2019-11-18,Attending,Bachelor's,NSC,,,399.0,L
a02f4000006n708AAA,2017-08-23,,2019-11-18,Attending,Bachelor's,NSC,,,2434.0,
a02f4000006n6o2AAA,2017-08-23,,2019-11-18,Attending,Bachelor's,NSC,,,498.0,Q
a02f400000BlhzkAAB,2018-08-15,2018-12-17,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,499.0,
a02f400000KZCIRAA5,2019-06-17,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2191.0,H
a02f4000006n7G0AAI,2017-06-19,2017-07-27,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,2190.0,
a02f4000006n7G1AAI,2016-09-22,2020-09-11,2018-11-28,Graduated,Bachelor's,Coordinator Verified,BACHELOR OF SCIENCE,PSYCHOBIOLOGY,2192.0,F
a02f4000006n7CxAAI,2017-09-25,2020-06-26,2019-11-18,Graduated,Certificate,NSC,CERT OF ACHIEVEMENT-ADV 45-89,TRANSFER STUDIES - IGETC/CSU,2508.0,
a02f400000PaNPhAAN,2020-01-06,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2507.0,F
a02f400000Bli6HAAR,2018-07-02,2018-09-14,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,2506.0,W
a02f400000KZCHrAAP,2019-06-10,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2982.0,W
a02f4000006n7KsAAI,2017-08-16,2018-05-24,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,2981.0,
a02f4000006n71CAAQ,2014-12-16,2016-05-13,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1986.0,
a02f4000006n71DAAQ,2014-08-18,2014-12-19,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,1984.0,H
a02f400000KbGdRAAV,2019-09-23,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,1983.0,H
a02f4000006n71EAAQ,2017-01-19,2018-12-10,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1985.0,F
a02f400000Bli6nAAB,2018-08-20,2018-12-16,2019-11-18,Withdrew,Bachelor's,NSC,,,717.0,L
a02f400000iSnGyAAK,2020-04-06,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,3843.0,W
a02f400000KbGenAAF,2018-08-22,,2019-11-18,Attending,Bachelor's,NSC,,,3842.0,
a02f400000Bli1RAAR,2018-08-20,2018-10-21,2019-11-18,Withdrew,Bachelor's,NSC,,,3896.0,
a02f400000EtAIOAA3,2018-01-16,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,3295.0,H
a02f400000iSnGDAA0,2020-06-15,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,3294.0,L
a02f400000KZCInAAP,2019-06-10,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,3293.0,H
a02f400000EtAIPAA3,2017-08-16,2017-12-08,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,3292.0,F
a02f400000BlhyyAAB,2018-08-27,2019-02-26,2019-11-18,Withdrew,Bachelor's,NSC,,,1436.0,H
a02f4000006n70DAAQ,2016-08-24,2020-05-15,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,PUBLIC HEALTH,954.0,F
a02f4000006n7NWAAY,2015-08-17,2017-05-25,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,2280.0,
a02f4000006n74kAAA,2017-09-07,,2019-11-18,Attending,Bachelor's,NSC,,,2410.0,F
a02f400000KbGfJAAV,2019-08-19,,2019-11-18,Attending,Bachelor's,NSC,,,367.0,L
a02f400000KbGgtAAF,2015-08-17,2015-12-11,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1651.0,F
a02f4000006n6rZAAQ,2016-08-23,2016-12-16,2019-11-18,Transferred out,Bachelor's,NSC,,,1232.0,F
a02f400000KbGb6AAF,2019-09-03,2020-01-27,2019-11-18,Withdrew,Bachelor's,NSC,,,1231.0,Q
a02f4000006n6rYAAQ,2017-01-23,2019-05-22,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,1230.0,
a02f400000G1i5rAAB,2019-01-14,2019-05-24,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,1229.0,L
a02f4000006n6nUAAQ,2014-08-28,2017-05-12,2019-11-18,Withdrew,Bachelor's,NSC,,,2010.0,F
a02f400000PaNPJAA3,2020-01-13,2020-03-31,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,2009.0,
a02f400000G1i6FAAR,2019-01-14,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2008.0,L
a02f4000006n738AAA,2016-08-24,,2019-11-18,Attending,Bachelor's,NSC,,,3533.0,Q
a02f400000iSnCaAAK,2020-08-24,,2019-11-18,Attending,Bachelor's,NSC,,,3739.0,W
a02f400000PaNQDAA3,2020-01-06,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,3738.0,Q
a02f4000006n75tAAA,2015-06-22,2019-06-14,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,COMMUNICATION,3737.0,L
a02f400000KbGiYAAV,2019-09-25,,2019-11-18,Attending,Bachelor's,NSC,,,1782.0,Q
a02f400000iSnGOAA0,2020-08-18,,2019-11-18,Attending,Bachelor's,NSC,,,381.0,Q
a02f400000KbGfpAAF,2019-09-30,,2019-11-18,Attending,Bachelor's,NSC,,,279.0,H
a02f400000KbGgWAAV,2018-09-24,2020-04-24,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,913.0,F
a02f4000006n7HZAAY,2014-08-19,2018-12-14,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,ENGLISH,839.0,F
a02f400000BlhynAAB,2018-09-04,,2019-11-18,Attending,Bachelor's,NSC,,,2733.0,F
a02f400000Bli7dAAB,2018-08-15,2018-12-10,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,3391.0,F
a02f4000006n79hAAA,2014-08-25,2018-04-28,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,BACHELOR OF SCIENCE IN BUSINESS ADMINISTRATION,2893.0,L
a02f400000Bli0pAAB,2018-09-27,,2019-11-18,Attending,Bachelor's,NSC,,,1593.0,
a02f400000KbGghAAF,2019-08-14,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,3160.0,W
a02f4000006n6uPAAQ,2015-08-20,,2019-11-18,Attending,Bachelor's,NSC,,,3614.0,Q
a02f400000iSnAVAA0,2020-06-01,2020-08-14,2018-11-28,Graduated,Bachelor's,Coordinator Verified,BACHELOR OF SCIENCE,RECREATION/RECREATION THERAPY,3615.0,W
a02f400000Bli6EAAR,2018-05-29,2018-08-15,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,3613.0,
a02f400000Bli1FAAR,2018-09-22,,2019-11-18,Attending,Bachelor's,NSC,,,151.0,
a02f400000KbGZTAA3,2018-06-11,2018-06-15,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,713.0,F
a02f400000KbGZRAA3,2017-08-30,,2019-11-18,Attending,Bachelor's,NSC,,,711.0,H
a02f400000KbGZSAA3,2018-06-11,2018-07-26,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,712.0,H
a02f400000iSnBmAAK,2020-08-24,,2019-11-18,Attending,Bachelor's,NSC,,,1718.0,F
a02f400000KbGiAAAV,2019-08-21,,2019-11-18,Attending,Bachelor's,NSC,,,3012.0,F
a02f400000Bli3CAAR,2018-09-24,,2019-11-18,Attending,Bachelor's,NSC,,,200.0,F
a02f400000Bli6hAAB,2018-09-04,,2019-11-18,Attending,Bachelor's,NSC,,,3452.0,F
a02f4000006n6uKAAQ,2013-08-26,2016-05-14,2019-11-18,Transferred out,Bachelor's,NSC,,,1268.0,L
a02f400000KbGe3AAF,2019-08-15,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,1267.0,W
a02f4000006n6uLAAQ,2016-08-17,2019-05-24,2019-11-18,Graduated,Certificate,NSC,CERTIFICATE PROGRAM,ELECTRICAL POWER SYSTEMS,1266.0,F
a02f400000iSnB5AAK,2020-06-29,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,336.0,F
a02f400000KbGhiAAF,2019-08-21,,2019-11-18,Attending,Bachelor's,NSC,,,335.0,W
a02f400000KbGbtAAF,2019-08-21,,2019-11-18,Attending,Bachelor's,NSC,,,3086.0,Q
a02f400000Bli4DAAR,2018-09-27,,2019-11-18,Attending,Bachelor's,NSC,,,421.0,Q
a02f400000Bli95AAB,2018-06-04,,2019-11-18,Attending,Bachelor's,NSC,,,4243.0,L
a02f400000iSn9ZAAS,2020-08-19,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,4242.0,F
a02f400000KbGbkAAF,2019-07-01,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,4241.0,
a02f4000006n6rlAAA,2016-08-23,,2019-11-18,Attending,Bachelor's,NSC,,,959.0,Q
a02f400000iSnFYAA0,2020-08-24,,2019-11-18,Attending,Bachelor's,NSC,,,4006.0,H
a02f400000G1i5fAAB,2019-01-09,2020-09-01,2019-11-18,Graduated,Master's,NSC,MASTER OF SCIENCE,DATA SCIENCE,1247.0,L
a02f400000BlhwuAAB,2018-01-10,2018-05-01,2019-11-18,Withdrew,Bachelor's,NSC,,,1246.0,
a02f4000006n73lAAA,2013-08-29,2017-05-13,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,ACTUARIAL MATHEMATICS,1245.0,Q
a02f4000006n73mAAA,2016-06-13,2016-08-04,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,1244.0,
a02f4000006n7E9AAI,2015-08-24,2016-05-27,2019-11-18,Withdrew,Bachelor's,NSC,,,2101.0,F
a02f4000006n6tZAAQ,2016-08-08,2017-12-15,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,3101.0,L
a02f400000KZCIrAAP,2019-04-08,2020-07-06,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,3100.0,
a02f400000KbGj3AAF,2019-09-25,,2019-11-18,Attending,Bachelor's,NSC,,,150.0,F
a02f400000BlhxPAAR,2018-09-26,,2019-11-18,Attending,Bachelor's,NSC,,,3431.0,Q
a02f400000iSnAfAAK,2020-08-22,,2019-11-18,Attending,Bachelor's,NSC,,,1209.0,F
a02f4000006n7D9AAI,2017-04-10,2018-06-29,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1251.0,L
a02f4000006n7D8AAI,2016-08-24,2017-02-06,2019-11-18,Transferred out,Bachelor's,NSC,,,1249.0,
a02f4000006n6zDAAQ,2014-09-27,2014-12-18,2019-11-18,Withdrew,Bachelor's,NSC,,,3994.0,
a02f400000iSnGbAAK,2020-06-29,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,3367.0,F
a02f400000KbGcvAAF,2019-08-21,,2019-11-18,Attending,Bachelor's,NSC,,,3366.0,Q
a02f400000KbGbaAAF,2019-08-19,,2019-11-18,Attending,Bachelor's,NSC,,,1695.0,F
a02f4000006n6mfAAA,2017-09-25,2018-12-14,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1536.0,F
a02f400000Bli4iAAB,2018-09-24,2020-06-26,2019-11-18,Graduated,Certificate,NSC,CERT OF ACHIEVEMENT-ADV 45-89,TRANSFER STUDIES - IGETC/CSU,3992.0,L
a02f4000006n6weAAA,2017-08-21,,2019-11-18,Attending,Bachelor's,NSC,,,3632.0,F
a02f400000Bli4ZAAR,2018-08-27,2019-04-16,2019-11-18,Withdrew,Bachelor's,NSC,,,1138.0,
a02f400000Bli7CAAR,2018-09-24,2019-05-23,2018-11-28,Withdrew,Associate's or Certificate (TBD),Coordinator Verified,,,1015.0,F
a02f400000KbGdCAAV,2019-09-23,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2494.0,F
a02f4000006n7IFAAY,2016-06-27,2019-06-28,2019-11-18,Graduated,Associate's,NSC,ASSOCIATE IN ARTS,LIB ARTS-SOC & BEHAVIORAL SCI,2493.0,H
a02f400000iSn99AAC,2020-04-06,2020-04-13,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,2891.0,H
a02f4000006n6ulAAA,2016-09-26,2017-04-20,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,2890.0,Q
a02f4000006n6uiAAA,2014-08-25,2015-05-06,2019-11-18,Transferred out,Bachelor's,NSC,,,2889.0,H
a02f400000KZCJ0AAP,2019-07-01,,2019-11-18,Attending,Bachelor's,NSC,,,2888.0,F
a02f400000Bli6NAAR,2018-05-29,2018-08-23,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,2887.0,
a02f400000iSn98AAC,2020-06-15,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2886.0,Q
a02f400000iSn97AAC,2020-04-06,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2885.0,F
a02f4000006n6ujAAA,2015-09-02,2015-12-18,2019-11-18,Withdrew,Bachelor's,NSC,,,2884.0,F
a02f400000KZCIzAAP,2019-05-20,2019-08-05,2019-11-18,Transferred out,Bachelor's,NSC,,,2883.0,
a02f4000006n6ukAAA,2017-08-16,2020-05-15,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,ANTHROPOLOGY BA,2882.0,W
a02f400000KbGXnAAN,2019-08-26,,2019-11-18,Attending,Bachelor's,NSC,,,1411.0,W
a02f4000006n6mWAAQ,2017-08-16,2018-04-23,2019-11-18,Withdrew,Bachelor's,NSC,,,1691.0,H
a02f400000Bli0BAAR,2018-08-20,,2019-11-18,Attending,Bachelor's,NSC,,,2913.0,F
a02f400000KbGZdAAN,2019-09-25,2020-04-22,2019-11-18,Withdrew,Bachelor's,NSC,,,3948.0,Q
a02f4000006n6xPAAQ,2015-09-19,2016-12-09,2019-11-18,Transferred out,Bachelor's,NSC,,,3243.0,F
a02f400000iSnBFAA0,2020-08-24,,2019-11-18,Attending,Bachelor's,NSC,,,3242.0,W
a02f4000006n6xOAAQ,2017-08-18,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,3241.0,L
a02f400000EtAIKAA3,2016-08-17,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,1831.0,F
a02f400000KZCIFAA5,2019-06-10,2019-07-08,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,1830.0,H
a02f400000EtAILAA3,2014-09-04,2016-05-21,2019-11-18,Transferred out,Bachelor's,NSC,,,1829.0,Q
a02f400000PaNQJAA3,2020-01-06,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,1828.0,F
a02f400000KbGeNAAV,2019-04-08,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,543.0,L
a02f400000iSnEXAA0,2020-08-19,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,542.0,H
a02f400000KbGeMAAV,2018-07-02,2018-09-23,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,544.0,
a02f400000EtfoSAAR,2018-08-27,2019-05-17,2019-11-18,Transferred out,Bachelor's,NSC,,,541.0,
a02f400000iSnEMAA0,2020-04-06,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,3066.0,F
a02f4000006n6toAAA,2015-01-22,2016-05-27,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,3065.0,
a02f4000006n6tnAAA,2016-09-26,2019-02-06,2018-11-28,Withdrew,Associate's or Certificate (TBD),Coordinator Verified,,,3064.0,Q
a02f400000KbGdxAAF,2019-08-26,,2019-11-18,Attending,Bachelor's,NSC,,,290.0,F
a02f400000iSnABAA0,2020-08-31,,2019-11-18,Attending,Bachelor's,NSC,,,3415.0,
a02f4000006n6hsAAA,2016-08-17,2016-12-16,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,341.0,
a02f400000Bli5aAAB,2018-09-24,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,340.0,Q
a02f400000Bli5bAAB,2017-09-25,2017-12-15,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,339.0,L
a02f400000KbGiDAAV,2019-08-26,,2019-11-18,Attending,Bachelor's,NSC,,,1690.0,F
a02f400000PaNPdAAN,2020-01-13,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2835.0,Q
a02f400000iSnCDAA0,2020-08-19,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2834.0,F
a02f4000006n6ibAAA,2015-08-17,2017-12-15,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,2831.0,
a02f4000006n6icAAA,2013-08-26,2015-06-02,2019-11-18,Transferred out,Bachelor's,NSC,,,2830.0,W
a02f400000KZCHiAAP,2019-06-10,2020-05-22,2019-11-18,Graduated,Associate's or Certificate (TBD),NSC,ASSOCIATE IN SCIENCE-TRANSFER,BUSINESS ADMINISTRATION:CSU,2832.0,W
a02f400000BlhytAAB,2018-08-15,2019-05-24,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,2833.0,W
a02f400000iSnGMAA0,2020-06-29,2020-07-01,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,2292.0,W
a02f400000iSnGLAA0,2020-06-08,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2291.0,
a02f400000iSnGKAA0,2020-05-26,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2290.0,F
a02f400000PaNQ5AAN,2020-01-21,,2019-11-18,Attending,Bachelor's,NSC,,,2289.0,L
a02f400000iSnDNAA0,2020-08-24,,2019-11-18,Attending,Bachelor's,NSC,,,473.0,F
a02f400000Bli4aAAB,2018-04-09,2018-06-29,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,3673.0,W
a02f4000006n7GCAAY,2017-08-28,2017-12-16,2019-11-18,Transferred out,Bachelor's,NSC,,,2997.0,H
a02f400000Bli9OAAR,2018-01-16,2018-05-20,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,2996.0,F
a02f400000Bli9NAAR,2018-08-15,2018-12-17,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,2995.0,Q
a02f4000006n6rAAAQ,2016-08-24,,2019-11-18,Attending,Bachelor's,NSC,,,2018.0,L
a02f400000Bli7RAAR,2018-07-02,2018-07-05,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1502.0,F
a02f4000006n6s4AAA,2013-09-26,2016-03-18,2019-11-18,Withdrew,Bachelor's,NSC,,,1501.0,
a02f400000KbGb9AAF,2019-07-01,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,165.0,Q
a02f400000PaNOHAA3,2020-01-18,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,164.0,F
a02f400000EtAIHAA3,2016-08-22,2019-05-03,2018-11-28,Withdrew,Bachelor's,Coordinator Verified,,,166.0,L
a02f4000006n7HrAAI,2016-01-20,2016-05-27,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,177.0,L
a02f4000006n7HqAAI,2017-06-12,2017-07-20,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,176.0,
a02f4000006n7HpAAI,2014-09-02,2018-05-20,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,COMMUNICATION,175.0,W
a02f400000Bli3WAAR,2018-09-24,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2949.0,L
a02f4000006n6fZAAQ,2016-06-13,2016-07-21,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,4188.0,L
a02f4000006n6faAAA,2015-09-24,2019-06-14,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,SOCIOLOGY,4187.0,F
a02f4000006n793AAA,2015-08-21,2016-01-04,2019-11-18,Withdrew,Bachelor's,NSC,,,1094.0,H
a02f4000006n792AAA,2013-08-26,2014-12-20,2019-11-18,Withdrew,Bachelor's,NSC,,,1093.0,Q
a02f400000KbGfEAAV,2019-08-26,,2019-11-18,Attending,Bachelor's,NSC,,,507.0,L
a02f400000KbGfFAAV,2019-05-29,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,506.0,Q
a02f4000006n6inAAA,2017-08-16,,2019-11-18,Attending,Bachelor's,NSC,,,3039.0,L
